transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
2bb68740-3910-4f45-9909-7e32b1075d91,2025-01-02 09:47:00,5325.14,SEK,SE8902ZECH07329184737257,SE8902MOYL96215082468431,Sweden,Trollhättan,Sweden,Malmö,outgoing,Insurance payout
ed1ff57d-3d11-44eb-90c8-84391a86f191,2025-03-02 04:59:00,38974.42,SEK,SE8902SPMV06240825225975,SE8902IQGU69949540367787,Sweden,Växjö,Sweden,Lund,incoming,Consulting fee
4220b6a7-6308-4e3a-900f-a218d20b16e5,2025-04-10 07:14:00,7227.09,SEK,SE8902KKUH06675943754803,SE8902BLNY30650799297988,Sweden,Uddevalla,Sweden,Lidingö,outgoing,Payment for invoice #1180
c7551ceb-7145-4f47-8f81-bb58ca5f58f0,2025-03-17 14:33:00,29896.23,SEK,SE8902PDPB59162046614533,SE8902TCZM12187781824588,Sweden,Gävle,Sweden,Jönköping,outgoing,Freelance project payment
520c60f5-ba93-48a3-a401-b7e16e05ab1a,2025-04-26 18:46:00,12713.34,SEK,SE8902EYZV57214534359238,SE8902QSEX48124440213093,Sweden,Alingsås,Sweden,Alingsås,outgoing,Utility bill
1c954fec-b0f8-4a02-aec4-d2835e167ed9,2025-02-13 16:39:00,11404.39,SEK,SE8902FTIV24633690574571,SE8902ZRZI47417483372579,Sweden,Luleå,Sweden,Göteborg,outgoing,Payment for invoice #3147
56242c50-3709-43ae-aec1-0189e0c1c570,2025-04-29 14:46:00,39637.93,SEK,SE8902OGIV86383792142837,SE8902VXXB63484309612552,Sweden,Kalmar,Sweden,Lidingö,outgoing,Consulting fee
8c427fbf-8e8c-476f-8b22-ae71c14b4f96,2025-02-13 23:16:00,31646.17,SEK,SE8902FVFT61557043346714,SE8902MQZJ06643246897705,Sweden,Motala,Sweden,Lund,incoming,Consulting fee
5b3749b9-9ffa-45c5-af75-3042df7683bf,2025-04-25 18:08:00,16187.48,SEK,SE8902WDCF38284869757417,SE8902PZDL59107473276443,Sweden,Kalmar,Sweden,Landskrona,incoming,Utility bill
796f4006-5dc7-45c4-b8b3-d8644563e1b2,2025-02-07 15:07:00,39291.81,SEK,SE8902MDRR93436036363613,SE8902FBRS06307972224493,Sweden,Karlskrona,Sweden,Södertälje,outgoing,Subscription fee
107f5a80-ea61-41a5-aaf6-31127865a4ac,2025-01-14 11:11:00,40428.86,SEK,SE8902MEJF62740560811988,SE8902WSHS28438837480311,Sweden,Trollhättan,Sweden,Piteå,incoming,Insurance payout
538557be-c30b-4dbc-bd75-650bfdfd334e,2025-03-14 22:33:00,17945.97,SEK,SE8902MJIL81207705272655,SE8902GTZD12314857392944,Sweden,Nyköping,Sweden,Västerås,outgoing,Loan repayment
b0b8dfd2-e8e4-43b6-a905-680f9e1c99c7,2025-02-04 15:13:00,39215.35,SEK,SE8902FKHJ95461624405436,SE8902TONI18274393550042,Sweden,Helsingborg,Sweden,Helsingborg,incoming,Unknown
63af3de2-90b1-4c16-a6bb-e9fc60ce2b99,2023-04-29 20:30:00,9346.97,SEK,SE8902ANWR22887008474492,SE8902ENMF86033537014424,Sweden,Lund,Sweden,Jönköping,incoming,Reimbursement for travel
eb180581-bf57-4279-8ab6-c7f8d9010862,2025-01-07 23:08:00,20837.84,SEK,SE8902GNES50129557296591,SE8902HAHX05192939117708,Sweden,Västerås,Sweden,Trelleborg,outgoing,Reimbursement for travel
cca6d336-3e1f-45fd-a508-a2e9a1eadf0e,2025-01-29 21:04:00,46983.3,SEK,SE8902PVRO74801343887399,SE8902TAHI51097798630045,Sweden,Trollhättan,Sweden,Varberg,incoming,Payment for invoice #4104
ec39d8ab-e7ac-4324-aa3b-68a4133b1547,2025-03-04 14:56:00,12634.99,SEK,SE8902FQLC01698765585803,SE8902SLBZ46706062219762,Sweden,Karlskoga,Sweden,Östersund,incoming,Subscription fee
2d2a8f51-38c6-4447-868d-f37584416ee4,2025-02-23 18:32:00,6154.47,SEK,SE8902HMCZ09136061205337,SE8902LGDS93932200371895,Sweden,Lund,Sweden,Gävle,outgoing,Tax refund
dc409f7c-c3ff-4c1e-8b84-e1dd6d49da45,2025-02-15 15:26:00,21093.35,SEK,SE8902SAUK38756106548184,SE8902LCFU45262185232485,Sweden,Karlskrona,Sweden,Lund,incoming,Subscription fee
dc14f616-6056-4cf3-91f8-24a5dba60420,2025-01-03 16:40:00,32600.77,SEK,SE8902RPRH48981618994827,SE8902JXJJ56306612147768,Sweden,Varberg,Sweden,Trelleborg,outgoing,Subscription fee
ee36daab-ee70-4974-ad24-61bc9b2b31c6,2025-03-02 01:42:00,12702.35,SEK,SE8902MISM30510735597086,SE8902KWGC09517167288801,Sweden,Borås,Sweden,Piteå,outgoing,Unknown
14558f03-25a3-4440-aea5-1d756204ac8b,2025-04-01 19:22:00,23292.53,SEK,SE8902ORAT65143572227414,SE8902UNIQ60986055961346,Sweden,Helsingborg,Sweden,Malmö,incoming,Insurance payout
3d87d185-200f-47dd-a481-11f42397b002,2025-03-15 04:20:00,21171.85,SEK,SE8902QYUK75923058440099,SE8902BADO65968898453667,Sweden,Mölndal,Sweden,Göteborg,outgoing,Utility bill
6dc97d63-ddb5-4b9e-a7f5-c73646b1d120,2025-04-19 00:24:00,5471.84,SEK,SE8902TDHG03930597785173,SE8902FUXQ13611890616632,Sweden,Landskrona,Sweden,Kristianstad,outgoing,Unknown
3b98846b-a45c-4a8f-9a24-2ae34fd2629f,2025-07-05 21:49:00,32871.37,SEK,SE8902XARR24637715791113,SE8902WRAH16184147348462,Sweden,Falun,Sweden,Kalmar,outgoing,Unknown
c27defb8-8990-4da2-909c-f427e65e1ee5,2025-01-30 14:00:00,23236.53,SEK,SE8902WWPN36583068524999,SE8902GXGJ09737434359792,Sweden,Växjö,Sweden,Varberg,outgoing,Rent transfer
edb46364-395e-455b-bebf-f09ed709bb6b,2025-03-23 12:20:00,14402.39,SEK,SE8902OGIL87909531470185,SE8902NBIZ83446887518068,Sweden,Kalmar,Sweden,Umeå,incoming,Insurance payout
99aeab10-76b8-4dc4-aff0-df060fbf4d93,2025-01-05 03:18:00,10866.35,SEK,SE8902VBHN50052224387585,SE8902IKZC79179007095909,Sweden,Karlstad,Sweden,Borlänge,outgoing,Consulting fee
bc8bcd03-2138-4d7f-9c9f-0d9f9aa867f5,2025-03-01 20:27:00,1728.1,SEK,SE8902YSLL26649994554341,SE8902FUAR93924916890637,Sweden,Eskilstuna,Sweden,Helsingborg,outgoing,Loan repayment
dbf08519-e6b1-4326-8eeb-276e99bf59f2,2025-02-18 11:34:00,45213.67,SEK,SE8902PCFY59781759139715,SE8902ASTS23624054451805,Sweden,Motala,Sweden,Gävle,incoming,Utility bill
25edc481-66e9-46e2-a70a-f4bfd6918359,2025-01-10 03:29:00,42628.93,SEK,SE8902OEJT81666216962345,SE8902ZKJC38755928645078,Sweden,Lidingö,Sweden,Borås,outgoing,Online purchase
6674abd3-64b2-4d7e-816f-ea7578be9a66,2025-04-14 06:29:00,14123.49,SEK,SE8902MEJF62740560811988,SE8902QVVH33425126369593,Sweden,Örebro,Sweden,Falun,incoming,Reimbursement for travel
12b5b545-8fed-4bd8-8b50-3218905f5276,2025-03-15 14:41:00,2367.22,SEK,SE8902VROD28357188719403,SE8902NEKM17238713453074,Sweden,Skövde,Sweden,Örebro,incoming,Tax refund
26b9b4b9-3c30-4569-aa79-46dd385c9587,2025-01-21 01:06:00,32522.22,SEK,SE8902YIXR29588609244770,SE8902SNGW19711846882889,Sweden,Göteborg,Sweden,Lidköping,outgoing,Online purchase
5d853a0b-cc58-4819-a57f-eb9200fdb81b,2025-03-16 15:35:00,12633.46,SEK,SE8902WOBG56284432759181,SE8902DGBN51946839388357,Sweden,Örnsköldsvik,Sweden,Lidingö,incoming,Rent transfer
95e86ce5-137a-4411-b3df-cf745a829b37,2025-02-24 11:26:00,5747.17,SEK,SE8902IAAP17064707009052,SE8902YEDJ01205803951858,Sweden,Varberg,Sweden,Halmstad,incoming,Consulting fee
ba59597b-31b3-4b84-aed0-68f8410811b6,2025-04-21 01:13:00,4023.89,SEK,SE8902QILJ09667839424264,SE8902CKQN72795971469366,Sweden,Lidingö,Sweden,Borås,incoming,Subscription fee
ff61ee1d-8312-4ef2-b908-41fe509408c1,2025-03-18 10:36:00,20803.67,SEK,SE8902RXQC04091454093931,SE8902AZOB63571733972059,Unknown,Landskrona,Sweden,Linköping,incoming,Tax refund
b3d9fe31-c09d-4902-9491-74456996da8d,2025-02-06 10:23:00,39067.49,SEK,SE8902ZBRA01455414601958,SE8902JUBX10521679094085,Sweden,Växjö,Sweden,Lidingö,incoming,Online purchase
7c1357aa-1059-479b-ac91-39ed8bfee0a7,2025-02-10 08:12:00,41835.67,SEK,SE8902AOEI11888157159723,SE8902FFCY95333401231837,Sweden,Stockholm,Sweden,Varberg,outgoing,Insurance payout
57ce3b06-1a65-4661-9cbc-a9d6d041a1a7,2025-05-07 00:06:00,2150.01,SEK,SE8902OULQ88924571915281,SE8902LHXM42438714486224,Sweden,Trollhättan,Sweden,Trollhättan,outgoing,Mobile recharge
b24c2432-6b78-404b-9706-a5ffe5294203,2025-05-12 20:47:00,18713.27,SEK,SE8902CHPG90425118808478,SE8902QOLP68576231602784,Sweden,Helsingborg,Sweden,Sandviken,outgoing,Online purchase
d5adaef1-7032-4bfa-98cb-a011da24b9e4,2025-02-27 06:28:00,27487.63,SEK,SE8902BUFN52320844378385,SE8902GYZA91851265600454,Sweden,Falun,Sweden,Karlskoga,outgoing,Subscription fee
1d1499a9-8999-4022-a64f-a56c8e44e188,2025-03-11 05:39:00,26704.25,SEK,SE8902RWQU01903466709841,SE8902OCQK11725418237602,Sweden,Kristianstad,Sweden,Södertälje,incoming,Consulting fee
ca25f956-06cc-4974-82fe-45ef31c8f663,2025-01-20 12:33:00,6856.03,SEK,SE8902ZXBS27847759587560,SE8902BUFN52320844378385,Sweden,Borlänge,Sweden,Uddevalla,incoming,Tax refund
babf046c-75c8-456c-a089-4be27fba8a6a,2025-01-26 06:31:00,26204.19,SEK,SE8902NQVT00867426002134,SE8902OEQF58082660806550,Sweden,Umeå,Sweden,Varberg,outgoing,Salary payment
88077a16-63a9-4adb-8787-39b8a7004f7d,2025-03-07 23:23:00,40891.79,SEK,SE8902PJBO20718804604298,SE8902TUHD34770837374560,Sweden,Lidköping,Sweden,Karlskoga,outgoing,Consulting fee
84499233-ee4a-4fc5-bf68-b1fd62135dd0,2025-03-27 16:30:00,9638.11,SEK,SE8902BFKJ67373461094245,SE8902ZMRY06748088512775,Sweden,Borlänge,Sweden,Mölndal,incoming,Online purchase
5b59ae4c-731f-448b-a705-c12396632928,2025-01-13 10:44:00,30337.81,SEK,SE8902TTDD62882365317340,SE8902UGGW38274485777478,Sweden,Karlskoga,Sweden,Skövde,outgoing,Payment for invoice #8718
66a9e195-2abc-4739-b5f5-d59ce3d35823,2025-04-25 13:24:00,6304.73,SEK,SE8902ZJLO95363862694613,SE8902LYWY52207782370009,Sweden,Falun,Sweden,Trollhättan,incoming,Gift to family member
e5a15408-4116-4f14-b298-6434f5b9fd12,2025-01-17 07:48:00,27774.56,SEK,SE8902WWYX14350160073945,SE8902TKRB93799625518098,Sweden,Ängelholm,Sweden,Karlstad,outgoing,Mobile recharge
581316f4-d02b-442a-8bf9-35986356e322,2025-01-16 21:43:00,26743.12,SEK,SE8902TCZM12187781824588,SE8902GREW10972860106946,Sweden,Trollhättan,Sweden,Lund,incoming,Tax refund
26e6ca18-090a-4424-8f1b-0d69c62b5d0c,2025-05-15 18:08:00,16941.29,SEK,SE8902TDNJ81183782154357,SE8902UDAI89693707440786,Sweden,Göteborg,Sweden,Trelleborg,incoming,Tax refund
61667dc4-e6a2-49f0-adce-240c7ab27f4c,2025-04-22 21:40:00,33790.83,SEK,SE8902RWKL37240797745939,SE8902XFGN05965642065136,Sweden,Falun,Sweden,Borlänge,incoming,Loan repayment
b4a779ae-2fd4-4c0d-ae8b-6a279908cb3d,2025-03-25 14:25:00,4610.62,SEK,SE8902SJVO55654185313291,SE8902EGRU04525904634974,Sweden,Trollhättan,Sweden,Lidköping,outgoing,Unknown
df1b7165-2643-4f4b-88b1-c3b91f1faa05,2025-02-06 17:49:00,15765.29,SEK,SE8902OBNT50973876422839,SE8902KPIO16227949467449,Sweden,Landskrona,Sweden,Sundsvall,incoming,Loan repayment
6cc2998a-d86a-4951-bc13-de3f922397b0,2022-08-25 05:12:00,14278.66,SEK,SE8902IAAP17064707009052,SE8902BXJC93392072105707,Sweden,Lidköping,Sweden,Alingsås,outgoing,Salary payment
cc701483-9580-4ac6-90d2-a807f534d277,2025-05-14 22:41:00,10968.56,SEK,SE8902NOMU53996442028881,SE8902LUYC21483942556730,Sweden,Skellefteå,Sweden,Örebro,incoming,Payment for invoice #3616
13fc857d-327e-4755-914e-5f61bae37b29,2025-02-05 10:13:00,41263.96,SEK,SE8902APMC92937900903172,SE8902RPNT79114466986103,Sweden,Halmstad,Sweden,NaN,incoming,Unknown
d3ad2109-11dd-48b8-9cc5-d76fb5f1c07e,2025-01-12 22:57:00,27748.51,SEK,SE8902TCIS05326189768955,SE8902GRHA70024737117241,Sweden,Kalmar,Sweden,Kristianstad,outgoing,Salary payment
d61bc89e-af9d-411b-b9fb-e7df2a43d5a2,2025-04-06 10:50:00,35045.37,SEK,SE8902NVBN39901843446898,SE8902VBSX39074781358158,Sweden,Karlskrona,Sweden,Motala,incoming,Utility bill
2070b69e-f2a5-4227-a143-f3fa5fcf6221,2025-01-27 13:55:00,34700.14,SEK,SE8902OKVE09579666832306,SE8902NBPA53790596412090,Sweden,Uppsala,Sweden,Södertälje,outgoing,Subscription fee
5e027a56-a74d-40a6-bc22-93b7ee61b2df,2025-02-27 20:43:00,23777.87,SEK,SE8902OUYV90192199566077,SE8902DMTK02100815459260,Sweden,Borlänge,Sweden,Skellefteå,incoming,Salary payment
ca3b34be-ad79-4303-8b57-4f1506b136e3,2025-01-03 04:14:00,33927.24,SEK,SE8902GZKU10549826849499,SE8902PXRQ98520175302074,Sweden,Nyköping,Sweden,Alingsås,incoming,Salary payment
432dbf58-d38a-45e8-9986-0dc7b67f9eb1,2025-03-04 18:25:00,26526.63,SEK,SE8902KJYB05100798381483,SE8902GJPJ21866669764448,Sweden,Östersund,Sweden,Mölndal,outgoing,Online purchase
a2f1d917-6199-4be1-a0da-97c9cd142856,2025-02-04 19:42:00,12668.63,SEK,SE8902OBNT50973876422839,SE8902IQRO13056391101908,Sweden,Örebro,Sweden,Eskilstuna,outgoing,Unknown
41b17ac8-6805-4f5a-83a3-66084c1b7fc1,2025-02-16 09:16:00,45956.0,SEK,SE8902AGTC76402704279286,SE8902UPQN50233742051449,Sweden,Uppsala,Sweden,Borlänge,incoming,Unknown
8c94e5d2-b205-47b0-baeb-1afed01826d9,2025-02-17 07:25:00,28023.84,SEK,SE8902PFUA65955298845159,SE8902PSRJ65756431691707,Sweden,Trelleborg,Sweden,Lund,outgoing,Subscription fee
b74d73be-8947-41d2-a6b0-1df867d3f92e,2025-05-11 03:09:00,1166.52,SEK,SE8902CHPG90425118808478,SE8902TJBO76009734317061,Sweden,Lidköping,Sweden,Borås,incoming,Unknown
85ff9299-2032-4360-abbe-5972ba93df72,2025-01-10 18:37:00,18720.3,SEK,SE8902SILE68578227700598,SE8902XXAF74151570423565,Sweden,Örebro,Sweden,Sundsvall,incoming,Tax refund
6417d402-1485-48dc-aae4-168ed1322835,2025-02-15 23:10:00,41713.06,SEK,SE8902NEKM17238713453074,SE8902JIRN62314882418604,Sweden,Gävle,Sweden,Alingsås,incoming,Unknown
cc47bb53-41c1-4fae-a887-e4f84f5b0921,2025-01-01 04:39:00,35519.79,SEK,SE8902ZWKL91581622045409,SE8902PZDL59107473276443,Sweden,Örebro,Sweden,Göteborg,incoming,Loan repayment
c58968e6-c296-4cb9-93b3-710d99e8723f,2025-04-29 18:42:00,34559.23,SEK,SE8902GSWE68166162519198,SE8902XNSP62301861969649,Sweden,Jönköping,Sweden,Motala,outgoing,Reimbursement for travel
46a79147-272c-4b10-a5f4-8217d287a25c,2025-03-25 05:05:00,28103.28,SEK,SE8902FOXC84791598609467,SE8902JIJC96071565969922,Sweden,Örebro,Sweden,Karlstad,incoming,Unknown
741f5165-616a-4dc6-ba0b-96218859c6df,2025-02-28 10:37:00,33880.12,SEK,SE8902GUKI33865782482701,SE8902ZZYD33218163616915,Sweden,Uppsala,Sweden,Stockholm,outgoing,Freelance project payment
e2270b3a-e283-4145-9901-55cb321836fc,2025-01-30 20:05:00,44773.05,SEK,SE8902NQRV40490469744981,SE8902RDOL83252725715066,Sweden,Karlskrona,Sweden,Linköping,incoming,Tax refund
9242d20a-88b7-4f3f-8310-df2ecd3a7569,2025-04-28 21:32:00,13918.6,SEK,SE8902ZMIE92280783818806,SE8902TTCV22659277900658,Sweden,Karlstad,Sweden,Ängelholm,outgoing,Loan repayment
a5eeadbd-4564-472a-8384-81e94846809f,2025-01-30 09:28:00,20028.24,SEK,SE8902AJRJ35802643947946,SE8902YLUL42869164891487,Sweden,Trelleborg,Sweden,Luleå,outgoing,Payment for invoice #1359
c4c5d89b-4d12-4d8e-94c7-4bbe3b6bd832,2025-01-01 06:23:00,4819.88,SEK,SE8902WOTL92806947118912,SE8902MQKC26955141529313,Sweden,Sundsvall,Sweden,Jönköping,incoming,Insurance payout
830c8a1b-2f52-49ad-b344-c3afde0d362c,2025-04-17 18:40:00,24381.75,SEK,SE8902TQXV74190163701650,SE8902MTEW80340871788369,Sweden,Alingsås,Sweden,Skellefteå,incoming,Salary payment
257f915e-7d63-484b-a457-968dd626cd8e,2025-01-20 07:34:00,12859.04,SEK,SE8902BRIL75914384755151,SE8902RPRH48981618994827,Sweden,Eskilstuna,Sweden,Stockholm,outgoing,Salary payment
19681a0e-1466-46e0-9362-05cb357ec2dd,2025-03-17 01:12:00,44885.85,SEK,SE8902SPLV55493875690484,SE8902TXSH82999507978837,Sweden,Trelleborg,Sweden,Jönköping,incoming,Tax refund
e633006d-b6e2-4721-ac12-b78329c2a387,2025-01-01 08:33:00,28601.05,SEK,SE8902IKZC79179007095909,SE8902PEJL40222448009128,Sweden,Örebro,Sweden,Kalmar,incoming,Tax refund
4c1fc433-7fe2-44d2-abd0-5862c06ab9ea,2025-01-01 21:58:00,14981.14,SEK,SE8902OLYJ75119346245205,SE8902QBVC38031274896724,Sweden,Örnsköldsvik,Sweden,Lidköping,incoming,Payment for invoice #6861
89670987-4f76-4f5a-80b1-09d68c9471d8,2025-03-29 16:31:00,5183.28,SEK,SE8902TBKW34062991571482,SE8902GZKG54552009162805,Sweden,Trelleborg,Sweden,Uppsala,incoming,Online purchase
f26a2f7f-2879-4650-858c-13ac4dae5b79,2025-01-04 00:46:00,736.66,SEK,SE8902TEYP63912424658963,SE8902JYDD80497877012989,Sweden,Ängelholm,Sweden,Trelleborg,incoming,Payment for invoice #3164
1f7cfa7d-820d-4326-a3b3-4a25674ea36d,2025-05-17 00:54:00,7929.91,SEK,SE8902ZUBS27912610124575,SE8902NOMU53996442028881,Sweden,Luleå,Sweden,Alingsås,outgoing,Insurance payout
118a0d6c-2625-4a88-aadd-9b8dfecbfa1f,2025-04-04 09:04:00,24771.59,SEK,SE8902DGOU52251724210139,SE8902UGUU35326815762231,Sweden,Göteborg,Sweden,Halmstad,outgoing,Gift to family member
9a463d88-825f-4db0-913c-6bf97136b8bf,2025-02-22 18:42:00,16661.37,SEK,SE8902YBUM91649266178467,SE8902NXQN75553814880916,Sweden,Trollhättan,Sweden,Landskrona,incoming,Consulting fee
4d099edf-c97d-48b9-87b5-3ba561b53e80,2025-04-26 06:27:00,25884.33,SEK,SE8902GXQE70403294190338,SE8902WOTL92806947118912,Sweden,Borlänge,Sweden,Sundsvall,incoming,Gift to family member
f05a9baf-cdef-48f5-b3b4-1a1b0540d54e,2025-04-08 04:11:00,6573.83,SEK,SE8902OILP02531246077432,SE8902UITH42469834496346,Sweden,Borås,Sweden,Södertälje,incoming,Loan repayment
bdea3f51-4abb-48ff-a4f0-f357950e30bc,2025-03-01 12:07:00,7636.71,SEK,SE8902EJYN15169896233918,SE8902JXNJ08943900596647,Sweden,Sundsvall,Sweden,Linköping,incoming,Loan repayment
f4c162c5-ad6b-48e2-bad9-e089e8b9c536,2025-05-06 08:26:00,16624.88,SEK,SE8902SABF96781999798332,SE8902PFCZ88971783919966,Sweden,Luleå,Sweden,Jönköping,incoming,Utility bill
81ffee80-0917-4c9e-b704-02d3ec28e14d,2025-03-01 13:17:00,6957.44,SEK,SE8902KASG36290465086408,SE8902WMGQ92121042977797,Sweden,Landskrona,Sweden,Malmö,outgoing,Unknown
9837f9cd-8b5f-45e8-99ee-486cd2788500,2025-01-20 12:32:00,18713.44,SEK,SE8902EYGF77551822415743,SE8902FBTR73223116722714,Sweden,Motala,Sweden,Sundsvall,outgoing,Utility bill
9b7b1f74-ebc6-4a34-82f2-b52eaa30ea80,2025-01-16 02:35:00,19186.5,SEK,SE8902GWOF13656646987338,SE8902QQEM64469622591152,Sweden,Falun,Unknown,Stockholm,outgoing,Mobile recharge
41ec4268-7442-463b-8235-64b5df0bf5a5,2025-03-12 06:15:00,20773.33,SEK,SE8902OELG14968309944058,SE8902DBZP90399205881070,Sweden,Trelleborg,Sweden,Karlskrona,outgoing,Online purchase
c27b917a-68e8-47c1-930f-ca10f4d6b987,2025-03-05 15:22:00,48143.07,SEK,SE8902YXOS87838017500335,SE8902IAZC69283036911026,Sweden,Landskrona,Sweden,Uddevalla,incoming,Payment for invoice #7031
18f4eef4-b670-48e1-8c10-d4d5d2c59ac2,2025-02-13 07:51:00,36658.86,SEK,SE8902QVDX07065136908695,SE8902XXCG81260198384509,Sweden,Umeå,Sweden,Landskrona,incoming,Insurance payout
7e2adebd-01a4-49ef-926b-a172981d2208,2025-04-17 21:50:00,12198.71,SEK,SE8902GWOF13656646987338,SE8902FGVS05404234689422,Sweden,Falun,Sweden,Malmö,outgoing,Unknown
5537d102-2657-47d1-8f50-3c68615182db,2025-04-08 11:03:00,29573.06,SEK,SE8902KLRO16474013075873,SE8902ZZNR41237043450267,Sweden,Lidingö,Sweden,Göteborg,outgoing,Salary payment
792269d8-9272-4e8a-8753-14440ece4d61,2025-01-19 10:35:00,32951.06,SEK,SE8902KEUK66106098793775,SE8902RYJW27814189025495,Sweden,Sandviken,Sweden,Västerås,outgoing,Insurance payout
fb9e2a62-15ee-4b00-a358-63d91df5f3db,2022-10-31 11:29:00,6844.36,SEK,SE8902AEAH33465529509698,SE8902DWZI85436013187521,Sweden,Borås,Sweden,Karlstad,outgoing,Salary payment
b962e6b4-be91-4500-96c2-ba8fc850bcb4,2025-05-05 20:18:00,39711.53,SEK,SE8902VAPD72818464374400,SE8902HUPY67929894959123,Sweden,Jönköping,Sweden,Södertälje,outgoing,Subscription fee
89d0da99-4d84-4b19-88f2-8fc17f54759a,2025-04-24 01:44:00,6445.99,SEK,SE8902KCJU30225323097413,SE8902JDLY63782567946635,Sweden,Växjö,Sweden,Kalmar,incoming,Insurance payout
782ef4b1-05b6-4161-a81d-6a89e5dcec6b,2025-03-06 19:05:00,24773.36,SEK,SE8902VAPD72818464374400,SE8902YZWZ87858217066053,Sweden,Umeå,Sweden,Borås,incoming,Subscription fee
c4830f2a-c210-4aff-8e30-82ce89716e1e,2025-03-25 23:40:00,49849.65,SEK,SE8902IWYC64669423845053,SE8902TCZM12187781824588,Sweden,Nyköping,Sweden,Falun,incoming,Reimbursement for travel
0e10e743-5b51-4a5a-90da-88480ee14999,2025-03-18 21:38:00,40351.67,SEK,SE8902BUFN52320844378385,SE8902QCUD22504040792723,Sweden,Umeå,Sweden,Örebro,incoming,Payment for invoice #7525
f7528bd2-b694-41ea-a148-3e0bc6d1a367,2025-01-19 20:55:00,29557.48,SEK,SE8902BUFN52320844378385,SE8902FUAR93924916890637,Sweden,Karlskrona,Sweden,Karlskrona,outgoing,Reimbursement for travel
1c09eccd-18af-49ac-bf10-4d473f092f54,2025-03-08 11:02:00,24706.23,SEK,SE8902UGUU35326815762231,SE8902WOBG56284432759181,Sweden,Västerås,Sweden,Örebro,outgoing,Payment for invoice #4843
6ff10f59-a627-4a0f-a011-67195c66bfa8,2025-04-01 03:45:00,24548.85,SEK,SE8902FHHP30665400671103,SE8902KWJE25618757328979,Sweden,Landskrona,Sweden,Göteborg,outgoing,Salary payment
2685f651-61ab-4c21-acdd-f1654123ab9d,2025-01-28 17:57:00,5456.43,SEK,SE8902ZJJF79585810673366,SE8902YVWX44120455116841,Sweden,Jönköping,Sweden,Lund,incoming,Insurance payout
ee86edf8-3df3-4c63-834a-468b61034659,2025-02-28 04:02:00,37679.84,SEK,SE8902WJRN19883673497555,SE8902PXCX96170096954134,Sweden,Umeå,Sweden,Mölndal,outgoing,Payment for invoice #7391
7ae9570c-2fc3-4a5a-b5c2-b30fce38161d,2025-04-10 05:36:00,13144.95,SEK,SE8902OARH91598307982968,SE8902LUGA16653984392162,Sweden,Skövde,Sweden,Kalmar,incoming,Reimbursement for travel
2a96959f-bc94-49f1-b6c1-2609968c6bae,2025-01-19 05:17:00,15011.32,SEK,SE8902EHTU59069815598850,SE8902XIOP55762967773996,Sweden,Lund,Sweden,Trelleborg,incoming,Online purchase
ee5107df-e5f9-458e-a337-7d4c8ea99456,2025-04-21 22:21:00,36826.49,SEK,SE8902TEYP63912424658963,SE8902TXWD68698852887733,Sweden,Uppsala,Sweden,Lund,incoming,Online purchase
c3959961-79f9-4721-8749-cd91778bbfe9,2025-04-01 16:28:00,36071.84,SEK,SE8902MISM30510735597086,SE8902IAAP17064707009052,Sweden,Sandviken,Sweden,Motala,incoming,Utility bill
8b1cd288-8f51-4de3-be23-0e0f3c5fab59,2025-04-25 16:12:00,39810.83,SEK,SE8902TRFM79815586179217,SE8902SNGW19711846882889,Sweden,Växjö,Sweden,Trollhättan,incoming,Gift to family member
b3e4a2c8-654b-421b-87f4-f702dbc387f9,2025-01-13 05:53:00,48497.55,SEK,SE8902EPQO36893099676290,SE8902KSGB25510595835295,Sweden,Uppsala,Sweden,Lund,incoming,Unknown
4e824dce-2d4e-46e2-8814-2971080123a1,2025-03-31 18:23:00,44881.04,SEK,SE8902YBIX02378701637177,SE8902NIIB74522467804955,Sweden,Lidköping,Sweden,Örnsköldsvik,outgoing,Subscription fee
7ed8f23b-549b-4955-94ba-5e93e80a2451,2025-04-02 17:01:00,24680.62,SEK,SE8902RHZS07263432451114,SE8902PUFG51102457949170,Sweden,Alingsås,Sweden,Karlskoga,incoming,Unknown
c5eb0ca5-e801-4ba0-a6bf-4015d32121f8,2025-04-12 03:20:00,18132.12,SEK,SE8902GVKT62124718311587,SE8902GGVM41036620748091,Sweden,Karlskoga,Sweden,Trelleborg,outgoing,Insurance payout
c023cc6f-654d-4042-ac58-6cf8233250fa,2025-03-07 08:04:00,10046.28,SEK,SE8902PQQA91803707968793,SE8902TMHA72646385787943,Sweden,Umeå,Sweden,Malmö,incoming,Tax refund
3c4693a0-1857-4816-9634-c7ae75daf28b,2025-04-13 19:16:00,46621.9,SEK,SE8902NKXR00859309312215,SE8902ZWKL91581622045409,Sweden,NaN,Sweden,Kalmar,incoming,Tax refund
1deb40ec-d212-480d-aca4-0902c9a62129,2025-01-10 11:08:00,18635.82,SEK,SE8902VVUL13283946661384,SE8902YERF08265652105112,Sweden,Stockholm,Sweden,Skövde,outgoing,Tax refund
ad73f85e-a794-4abf-9003-a6af81ddd083,2025-03-06 21:23:00,27405.18,SEK,SE8902ZECH07329184737257,SE8902IFOG47846578093385,Sweden,Falun,Sweden,Gävle,outgoing,Insurance payout
