account_iban,reason,amount,sender_country,receiver_country
GB33DJQB97870513202306,incoming,16964.14,Heard Island and McDonald Islands,Sweden
GB21GIWR83708329272779,outgoing,37878.82,Switzerland,Sweden
GB04GAAF92547312247912,incoming,28803.43,Gambia,Sweden
GB02HUAK45802278823107,incoming,21116.63,Palestinian Territory,Sweden
GB91BFAE71649605996567,incoming,1666.2,Denmark,Sweden
GB08BJYN26775246896408,outgoing,2672.35,Denmark,Sweden
GB70PYAJ62274764504585,outgoing,27648.92,Cote d'Ivoire,Sweden
GB31JJWY20166999836844,incoming,48890.67,Finland,Sweden
GB55JJFH01997960325079,outgoing,27401.72,Bahrain,Sweden
GB69CNKQ15091506402738,incoming,41921.86,Finland,Sweden
GB08SYFD55179081483473,outgoing,11231.54,Malaysia,Sweden
GB84UZSP29083081833513,incoming,46550.95,Estonia,Sweden
GB16QYBH25597853056911,outgoing,23096.66,Croatia,Sweden
GB72XDMJ41873139949140,incoming,33945.72,Niger,Sweden
GB51KBSQ80848741715656,incoming,40940.39,Malawi,Sweden
GB72EDPB10446761364062,incoming,6953.79,Estonia,Sweden
GB13JOTX57832040491586,outgoing,49431.61,Yemen,Sweden
GB94PZWG62109403874303,outgoing,4853.49,Island,Sweden
GB68LYAU32109922251094,outgoing,38889.7,Cayman Islands,Sweden
GB28YJVA04336088834541,incoming,33563.81,Saint Helena,Sweden
GB53ERXA38228713613493,outgoing,28140.69,Oman,Sweden
GB46FEAZ71217038404482,incoming,8048.01,Marshall Islands,Unknown
GB16HIJB11940251498375,outgoing,30616.63,Montserrat,Sweden
GB79BIYU62353125833354,incoming,5293.77,Kiribati,Sweden
GB32XGIZ66363790869906,outgoing,20432.2,Germany,Sweden
GB70BVQK79714820382359,incoming,1645.48,Central African Republic,Sweden
GB98ODGC39071308040901,incoming,31905.98,Maldives,Sweden
GB50VSMO08485651270003,incoming,11455.68,Jordan,Sweden
GB86GQHY03392627668773,incoming,42213.45,Mayotte,Sweden
GB84KVTA37261285751592,outgoing,11009.95,Germany,Sweden
GB11KCDP03138975475587,outgoing,7882.75,Guyana,Sweden
GB25LYZG09295919541041,outgoing,14078.17,Reunion,Sweden
GB46BDHJ55205322408129,incoming,36084.64,Germany,Sweden
GB52ZBWD68855743941787,outgoing,3454.8,Myanmar,Sweden
GB73DJHV83106917188625,outgoing,5181.49,Israel,Sweden
GB63GRIG55856235589836,incoming,48724.91,Nepal,Sweden
GB03FNYO52779199600168,incoming,31881.06,Egypt,Sweden
GB42LTJX01244739315756,incoming,32023.32,Germany,Sweden
GB07FOBS89121079655150,outgoing,34219.53,Australia,Sweden
GB77FKQU61722045484259,incoming,11953.18,Korea,Sweden
GB80SSZF97992378504714,incoming,22781.39,Finland,Sweden
GB98UAPF89641312482364,outgoing,7961.11,Lebanon,Sweden
GB55KYVE59892426120743,incoming,48243.68,Island,Sweden
GB45WUAP41396579729947,incoming,21807.44,Estonia,Sweden
GB55NWUQ25905100555630,outgoing,17782.38,Island,Sweden
GB41PBOR77969848828802,outgoing,39611.44,Israel,Sweden
GB79FQXB41020118714545,incoming,26315.34,Nepal,Sweden
GB04OKPE91564484135920,outgoing,16789.04,Dominican Republic,Sweden
GB60TZIS93800237457757,incoming,34761.2,Finland,Sweden
GB40KUZT07527160269297,outgoing,27012.18,Belgium,Sweden
GB34AMVB22029903786441,incoming,48802.47,Denmark,Sweden
GB92LJMQ34336756182945,incoming,4598.47,Norway,Sweden
GB13FCTA36779144240360,outgoing,41958.16,Albania,Sweden
GB56SMVY86384119545261,incoming,22568.25,Djibouti,Sweden
GB07EYKP24865709381011,outgoing,7803.53,Portugal,Sweden
GB94WGCE50248299518163,outgoing,4393.6,Papua New Guinea,Sweden
GB36NVEI96706827261413,incoming,10276.3,Suriname,Sweden
GB18QZOL26676034727373,outgoing,22810.4,Denmark,Sweden
GB03JBQU18076696559082,incoming,13543.6,North Macedonia,Sweden
GB71FUOT50433319904217,outgoing,14228.18,Poland,Sweden
GB87VOYR82941430474773,outgoing,23450.34,Finland,Sweden
GB31KPOE59556720390318,outgoing,16296.4,Bolivia,Sweden
GB68LOKR98584739764015,outgoing,37707.92,Netherlands Antilles,Sweden
GB64WGFR71508026345074,incoming,41636.41,Estonia,Sweden
GB49YANF25695882194833,outgoing,32474.97,Equatorial Guinea,Sweden
GB74ACPR55091185928736,outgoing,38191.69,Cook Islands,Sweden
GB90VALJ01884561089900,incoming,19000.75,Germany,Sweden
GB27PDIJ90532207569023,outgoing,40731.19,Germany,Sweden
GB73PYHG50214732001905,outgoing,16496.05,Island,Sweden
GB34BQRN61121691691598,outgoing,20761.64,Norway,Sweden
GB51RPVA72510515126499,outgoing,454.83,Estonia,Sweden
GB64RMBM83018822924799,incoming,17756.39,Island,Sweden
GB97JVFZ40053899680596,outgoing,21280.16,Faroe Islands,Sweden
GB25FTNS41675353634653,outgoing,31466.49,Nicaragua,Sweden
GB48YZGX74699021011201,incoming,2495.67,Germany,Sweden
GB51TMNE48605709095192,incoming,42242.68,Saint Helena,Sweden
GB65ASSJ76068986771569,incoming,48039.36,Bangladesh,Sweden
GB09OPPC70616297449640,incoming,29582.34,Western Sahara,Sweden
GB12FOMW84790407162840,incoming,214.94,Finland,Sweden
GB82XGQI86458305593581,outgoing,45140.73,Mauritania,Sweden
GB29ZBUA38391148967677,incoming,16786.97,United Arab Emirates,Sweden
GB29CZHA99719709010484,incoming,28951.68,Armenia,Sweden
GB40MFDI09850292071644,incoming,14965.06,Island,Sweden
GB85WXPP33788585674879,outgoing,3534.93,Saint Martin,Sweden
GB68VQBN88034243033661,outgoing,144.46,Yemen,Sweden
GB20HKDG27258857670516,outgoing,46538.19,Bahrain,Sweden
GB23KKBW47232240199801,incoming,6999.52,Island,Sweden
GB31NVTI89436131205572,outgoing,32045.19,Holy See (Vatican City State),Sweden
GB28TCOF07416715504044,outgoing,10398.05,United Kingdom,Sweden
GB57DRXL62214742014466,outgoing,6229.69,Island,Sweden
GB46LIOP95349129587653,outgoing,31239.66,Grenada,Sweden
GB30AEXA72794235653490,outgoing,30213.89,Grenada,Sweden
GB14JEPL76956964029832,outgoing,13471.95,Island,Sweden
GB10GGPX21282535308282,outgoing,22183.28,Slovenia,Sweden
GB74SWFH32838620398233,outgoing,26112.54,Estonia,Sweden
GB81OGYO27483913313152,outgoing,341.15,Jordan,Sweden
GB73WXMT76349459208381,outgoing,22922.02,Samoa,Sweden
GB68UAAR00714466888311,incoming,22873.27,El Salvador,Sweden
GB91FFFN34589400133368,outgoing,43887.11,Bulgaria,Sweden
GB03KDCI10849364986998,incoming,25215.94,Tunisia,Sweden
GB42WGQU18652129443392,outgoing,22131.85,Norway,Sweden
GB18VLDU75805584738783,outgoing,41427.61,Denmark,Sweden
GB08QFFA46330404143913,incoming,4653.4,Russian Federation,Sweden
GB41XKYZ55680665752030,outgoing,10127.19,Kyrgyz Republic,Sweden
GB83KGWY61644302150829,outgoing,4209.35,Ukraine,Sweden
GB60NBHU58136986612994,outgoing,11230.95,United States of America,Sweden
GB89SGPF70656117437500,outgoing,27676.49,Israel,Sweden
GB47GKWZ45281156680313,incoming,34387.09,Congo,Sweden
GB92LRPD74402622707171,outgoing,21506.67,Estonia,Sweden
GB47MAWF22541968958731,outgoing,7368.23,Suriname,Sweden
GB73SPRB78297666709635,incoming,32009.57,Kiribati,Sweden
GB75CQJI57971304006422,incoming,27690.69,Estonia,Sweden
GB54OAYN60866046121202,incoming,47944.74,Poland,Sweden
GB85RGHO70763336916120,outgoing,48627.41,Guinea,Sweden
GB47TAOB42133282441593,outgoing,36317.84,Congo,Sweden
GB88KYJD92969175931659,outgoing,8810.4,Unknown,Sweden
GB19SGZV11890746036421,incoming,45658.34,Norway,Sweden
GB56FIFX50622909229086,outgoing,28859.95,Norway,Sweden
GB18OIXK26760937524944,outgoing,24275.02,Equatorial Guinea,Sweden
GB17DQRZ02834060454843,incoming,47399.06,Suriname,Sweden
GB18ONCK63432330785068,incoming,19069.77,Germany,Sweden
GB13DSHT89161705980107,incoming,2011.12,Germany,Sweden
GB55CMND99066449348421,outgoing,31273.11,Mozambique,Sweden
GB13XMEG64330420104241,incoming,7135.36,Djibouti,Sweden
GB93IDNC04929949397846,incoming,22864.54,Uganda,Sweden
GB15IDZM73143816359851,incoming,6284.08,Poland,Sweden
GB82GWRZ60045711130633,outgoing,29005.96,Finland,Sweden
GB74AABH96505333227698,incoming,16801.66,Mozambique,Sweden
GB73DTXC81021272539313,incoming,43517.85,Northern Mariana Islands,Sweden
GB30XOWF48081558374014,outgoing,21545.89,United Kingdom,Sweden
GB13VGOT71764043461465,outgoing,12566.64,Zimbabwe,Sweden
GB18RDJJ42576538544648,outgoing,28798.57,Bahamas,Sweden
GB23ETPI05672446700228,outgoing,18846.54,Haiti,Sweden
GB39YLXY56409330316947,outgoing,44857.72,French Southern Territories,Sweden
GB11JNRX12108476388686,outgoing,27429.38,Thailand,Sweden
GB16GBZE88941894345919,outgoing,885.7,San Marino,Sweden
GB23XNXW50762968919584,incoming,21828.96,Algeria,Sweden
GB44ULJG47777891130839,incoming,20687.57,Lao People's Democratic Republic,Sweden
GB55EFTB88581456536153,incoming,4113.4,Estonia,Sweden
GB71DUEI26088944522060,outgoing,36730.14,Slovakia (Slovak Republic),Sweden
GB13QVJB02572288227084,outgoing,40359.41,Lesotho,Sweden
GB59HYZW25840677794215,outgoing,46955.69,Poland,Sweden
GB55DHPV68866586096042,outgoing,24104.23,Island,Sweden
GB65ECWI70163625463394,incoming,30775.65,Island,Sweden
GB21JCUX83632101282416,incoming,36254.9,Iraq,Sweden
GB09EYRW50299744159519,incoming,10848.33,France,Sweden
GB65DAEI56101158957030,incoming,30440.3,Christmas Island,Sweden
GB67XDPZ75307671873388,incoming,35538.54,Germany,Sweden
GB08VIPN88193783437907,incoming,19204.78,Barbados,Sweden
GB29AURH12748167273007,outgoing,32844.55,Indonesia,Sweden
GB56OYDS68854336312259,outgoing,18750.0,Reunion,Sweden
GB86TBMV78876806484404,incoming,34147.61,Finland,Sweden
GB75CBLQ51719509101334,outgoing,6891.04,Bulgaria,Sweden
GB42GRAA95449774244545,outgoing,27145.36,Denmark,Sweden
GB20KETY30751813394947,outgoing,32964.31,Saint Barthelemy,Sweden
GB40JEHV80192077868926,incoming,7093.2,Estonia,Sweden
GB24MTHA94899966748834,incoming,3248.13,Island,Sweden
GB37RCXG12013470107160,outgoing,3726.08,Albania,Sweden
GB11FRTN45772424940446,incoming,45794.68,Estonia,Sweden
GB69TUDW57753584206078,outgoing,46129.33,Germany,Sweden
GB24RJUS17865736985019,incoming,26824.36,Guinea,Sweden
GB73ICCS70869851231220,incoming,33296.25,Island,Sweden
GB02EKMU90228564176281,outgoing,32735.09,French Polynesia,Sweden
GB44LEDY66190491999328,incoming,49154.7,French Southern Territories,Sweden
GB07KPOB33850610275670,outgoing,45539.48,Nauru,Sweden
GB86EMZR23818935349850,incoming,45241.14,Croatia,Sweden
GB51MWDR07278636416888,incoming,39430.28,Poland,Sweden
GB09UESY67195191519311,outgoing,30951.62,Poland,Sweden
GB94WMOM28023673263010,outgoing,2288.61,Switzerland,Sweden
GB95NVDR32154555286823,outgoing,40008.87,Germany,Sweden
GB09ZKKL69575422436029,outgoing,39063.99,Norway,Sweden
GB78FDEQ90611472204821,incoming,26346.83,Germany,Sweden
GB45VVRV19290664870260,outgoing,9247.78,Swaziland,Sweden
GB27DANX07593917763286,incoming,5592.25,Poland,Sweden
GB14UZON64699922589906,outgoing,41744.75,Jersey,Sweden
GB19QSCM03339538280014,incoming,7185.47,Belize,Sweden
GB02YKLR47951959681556,outgoing,6848.44,Poland,Sweden
GB11OVGL22972540944173,outgoing,12125.09,Vanuatu,Sweden
GB68ZADM88368345455172,incoming,3906.86,Finland,Sweden
GB63GTWV06165520630397,outgoing,37107.86,Poland,Sweden
GB34YNCC81455015107253,outgoing,1626.33,Paraguay,Sweden
GB72QFCS37909882483398,outgoing,7529.37,Cape Verde,Sweden
GB17AXAK16721986481861,outgoing,10339.14,Zambia,Sweden
GB66ZOKU66618778900874,outgoing,32184.28,Germany,Sweden
GB06PZLQ03695127412363,incoming,8994.53,Croatia,Sweden
GB33AERE79339187371349,outgoing,46158.44,Island,Sweden
GB87JFZG79787881543512,outgoing,47820.28,Macao,Sweden
GB69XBKL32828644880020,outgoing,47383.86,Armenia,Sweden
GB64SXWZ17527202362666,incoming,8664.34,Sudan,Sweden
GB25BGWL61523284807137,outgoing,27800.42,Zambia,Sweden
GB56SQLR56973886929484,outgoing,41195.82,Dominican Republic,Sweden
GB77UUBN25970326170790,outgoing,12368.44,Japan,Sweden
GB84KPTZ37159087316907,incoming,48165.19,Poland,Sweden
GB91ICYT16086207426733,outgoing,42531.49,Germany,Sweden
GB72PDEO45051086222146,outgoing,43879.18,Comoros,Sweden
GB20IWXA35602024203839,incoming,19927.6,Sweden,Unknown
GB09SXVJ31670819459133,incoming,42543.17,Tunisia,Sweden
GB03GWPD50779806608687,outgoing,13402.4,United States Virgin Islands,Sweden
GB36OJIQ06969075723701,outgoing,14956.73,American Samoa,Sweden
GB67KIAA58539521805841,incoming,13835.94,Poland,Sweden
GB21CRKE04512340343384,outgoing,30833.29,Isle of Man,Sweden
GB60SDZR41577865996377,outgoing,1166.81,Croatia,Sweden
GB67ODHQ66864222782129,outgoing,45586.89,Norway,Sweden
GB33HYYM44206742037932,incoming,13276.2,Finland,Sweden
GB89JIYM49443195104512,outgoing,3713.68,Estonia,Sweden
GB65KDCW46078086249596,outgoing,1825.42,Island,Sweden
GB27VLYV68449108619788,outgoing,19731.29,Norway,Sweden
GB56TBUP86958637802652,incoming,44077.47,Finland,Sweden
GB39JABL84598577852689,incoming,31544.63,French Southern Territories,Sweden
GB95RPFN73695370562122,outgoing,16350.61,Yemen,Sweden
GB24YHAE76565161820293,incoming,229.52,Saint Vincent and the Grenadines,Sweden
GB46YPUG32552104721722,incoming,49558.08,Finland,Sweden
GB86QHTC31106411738615,incoming,49107.88,Denmark,Sweden
GB36FZDL59092541217593,incoming,3046.53,Latvia,Sweden
GB15XYPG53404183893849,incoming,9690.99,French Guiana,Sweden
GB09YEKG76514616793839,incoming,34635.42,Poland,Sweden
GB63ECTM29020349671768,incoming,16411.76,Germany,Sweden
GB76JYBV50600060046753,incoming,38757.52,Gabon,Sweden
GB63NUKC79350047957486,outgoing,5769.05,Madagascar,Sweden
GB91VDVK85816757446870,incoming,33316.53,Ethiopia,Sweden
GB28BXRN21577705926976,incoming,26837.58,Hong Kong,Sweden
GB82UDFW60211924560220,incoming,39089.79,Germany,Sweden
GB71RLYK79811768803757,outgoing,47727.77,Denmark,Sweden
GB41KBRV98161359948904,outgoing,28655.27,Saint Vincent and the Grenadines,Sweden
GB63HVVI36149225825892,incoming,1709.89,Germany,Sweden
GB33UGNE12353195591449,outgoing,41212.1,Portugal,Sweden
GB85XMQZ33105486643567,outgoing,30438.39,Bermuda,Sweden
GB16LYGS00514409447639,outgoing,13529.16,Kenya,Sweden
GB96LJGM26824703055303,outgoing,6281.48,Trinidad and Tobago,Sweden
GB02RVDM38100678972087,incoming,40426.15,Congo,Sweden
GB63FFGZ31157490280121,outgoing,14523.67,Finland,Sweden
GB68DMDS18022183074323,incoming,15637.05,Germany,Sweden
GB96ZIQT79093033385934,outgoing,19073.47,Unknown,Sweden
GB57WQPP65894720669000,outgoing,36369.62,San Marino,Sweden
GB43JKHP13629381469088,incoming,8620.0,Poland,Sweden
GB03TXHC83136465451183,outgoing,26330.09,Venezuela,Sweden
GB47LGLY56067096971267,outgoing,25109.92,Denmark,Sweden
GB20OZZJ93672724434239,outgoing,30016.88,Sudan,Sweden
GB70DJTZ72734859870185,incoming,34183.88,Holy See (Vatican City State),Sweden
GB42ZBWZ12057098205649,outgoing,5481.75,Equatorial Guinea,Sweden
GB75DXTE64580844086423,incoming,21774.74,Norway,Unknown
GB43XKDS80348343257329,outgoing,45993.17,North Macedonia,Sweden
GB10UTHF85078829276385,outgoing,10210.7,Denmark,Sweden
GB42AURZ81142416781509,outgoing,11365.65,Norway,Sweden
GB36OCTJ06776532199189,incoming,49210.34,Belgium,Sweden
GB63RYNZ11243426926145,incoming,36633.35,Germany,Sweden
GB15DZZI22618453331391,incoming,47671.3,Liechtenstein,Sweden
GB23ZYWM93858899946152,incoming,16638.84,Denmark,Sweden
GB31UMLZ47149234357512,outgoing,21683.09,Poland,Sweden
GB12PALN96518251908135,outgoing,34856.27,Norway,Sweden
GB06HKYF85333718820597,outgoing,30708.73,Honduras,Sweden
GB51UWXR41528268385215,outgoing,47867.82,Panama,Sweden
GB29GLNA09503000400953,outgoing,25718.43,Estonia,Sweden
GB40UJVZ94352242437739,incoming,38957.52,Lesotho,Sweden
GB97HPYR21541039571215,incoming,10196.94,Germany,Sweden
GB79DDJQ91264457277902,outgoing,22183.38,Oman,Sweden
GB58OSFX37874669838329,incoming,15547.25,Finland,Sweden
GB58RJWZ22450631165631,incoming,17399.16,Germany,Sweden
GB76QRUR17038088927164,incoming,47403.75,Norway,Sweden
GB16DYMY37255264992583,outgoing,46899.22,Island,Sweden
GB07QWKI00893519271699,incoming,39912.46,Antarctica (the territory South of 60 deg S),Sweden
GB79JFAS33976877853280,incoming,19296.49,Cuba,Sweden
GB96YXXF70377560467663,outgoing,41158.28,French Southern Territories,Sweden
GB88HOXE48941463366660,outgoing,25386.15,Turks and Caicos Islands,Sweden
GB48HMFP53449159623540,incoming,47990.79,Germany,Sweden
GB86IXCA86238974414535,outgoing,14365.03,Australia,Sweden
GB25MYHU99256409067617,incoming,8804.65,Finland,Sweden
GB90BDQX27737818780544,incoming,8343.17,New Zealand,Sweden
GB25DNKC16910059701391,incoming,28170.79,Germany,Sweden
GB07BAMH15849841789660,outgoing,24411.87,Portugal,Sweden
GB18PGPK61631780855624,incoming,33421.97,Mexico,Sweden
GB83YWYC44877828749242,outgoing,22971.09,Samoa,Sweden
GB92TWHR14876679218366,outgoing,5649.97,Norway,Sweden
GB65UGPG28088609819311,incoming,36657.16,Finland,Sweden
GB72IWBJ12648553675645,incoming,49873.63,Guatemala,Sweden
GB72TJDD69747060365419,incoming,36091.56,Uruguay,Sweden
GB63WVNM12913738623009,incoming,21882.66,United States Minor Outlying Islands,Sweden
GB85WUUT46957614079431,outgoing,9663.26,Peru,Sweden
GB18CCFR94783267759063,incoming,5981.35,Tajikistan,Sweden
GB88TZHK10858957367242,outgoing,41903.66,Saint Martin,Sweden
GB10HSVD67265596671702,incoming,10879.13,Finland,Sweden
GB08PBZS12221637593671,outgoing,39029.11,Ukraine,Sweden
GB43VDAJ49890138784798,incoming,49589.21,San Marino,Sweden
GB62EVHH00717639027889,incoming,21156.22,Uganda,Sweden
GB33EBKZ64633519330028,outgoing,9980.57,Grenada,Sweden
GB15UFEO87053333847687,outgoing,28147.5,Timor-Leste,Sweden
GB73OJXS19962096068889,outgoing,2726.99,Falkland Islands (Malvinas),Sweden
GB33RZKQ48146112396895,outgoing,48161.1,Montenegro,Sweden
GB15SIMK31194303785861,incoming,15277.94,Montenegro,Sweden
GB15QAYH22634780714028,incoming,43166.89,Western Sahara,Sweden
GB24UUXH34392835866312,incoming,35896.91,Luxembourg,Sweden
GB67OUNP97875603811639,incoming,30728.14,United States of America,Sweden
GB45SENK85200234739663,outgoing,9703.55,Germany,Sweden
GB06CDCK91730918208391,incoming,8700.81,Poland,Sweden
GB31LCZI31641203619190,outgoing,24447.32,Equatorial Guinea,Sweden
GB39VBGU83601527341530,incoming,38601.86,Faroe Islands,Sweden
GB31ORBR86953177702603,outgoing,15181.43,Denmark,Sweden
GB28CLRE17212654286715,outgoing,26011.65,Holy See (Vatican City State),Sweden
GB08FGMA68782544343068,outgoing,100.67,Zambia,Sweden
GB21OEFG13241046074421,incoming,36051.29,Estonia,Sweden
GB72ZZFD35220208209693,outgoing,28361.17,Tajikistan,Sweden
GB83PGNU76581055063847,outgoing,4156.63,British Virgin Islands,Sweden
GB37IFQL32551933061182,outgoing,14214.22,Mali,Sweden
GB97IYMH66458922387423,outgoing,43689.83,Faroe Islands,Sweden
GB22EKIV75037251735593,outgoing,5929.42,Poland,Sweden
GB51OIBX77286444198046,incoming,4334.26,Island,Sweden
GB70JTCV13216698604226,incoming,47814.38,Norway,Sweden
GB85YLMM95229180166674,outgoing,16571.99,Madagascar,Sweden
GB06PUTH55303413471667,outgoing,48123.52,Rwanda,Sweden
GB57PLEM50211548157280,incoming,36961.78,South Georgia and the South Sandwich Islands,Sweden
GB80TUBG05357350996989,incoming,20779.8,San Marino,Sweden
GB33EUCB87353885608244,outgoing,12101.51,Singapore,Sweden
GB09SROR37367413536901,outgoing,30070.8,Denmark,Sweden
GB52BZLS34347074541825,incoming,16786.67,Burundi,Sweden
GB68CAFC80934227020813,outgoing,5594.07,Denmark,Sweden
GB15MZIH30364678328085,incoming,8347.11,Antigua and Barbuda,Sweden
GB26NZOP55060797072252,incoming,16378.79,Poland,Sweden
GB43YOWC72852408559343,outgoing,45606.0,Mongolia,Sweden
GB20ZITG78938565464362,incoming,7213.94,Montserrat,Sweden
GB33QRNU52733720153807,incoming,39583.6,Korea,Sweden
GB29IGHS14277292573656,incoming,27889.87,Kuwait,Sweden
GB24CLJW56068338981172,outgoing,44512.21,Qatar,Sweden
GB73UKRP10806677388760,incoming,6140.78,Lebanon,Sweden
GB35XZGL54981131937606,incoming,36234.46,Germany,Sweden
GB95RULP40978855838019,incoming,33541.16,Island,Unknown
GB92QLGU63412452301099,outgoing,21500.19,Estonia,Sweden
GB27ZEXH81883894670140,outgoing,40089.43,Equatorial Guinea,Sweden
GB70QSZA97215224676143,outgoing,32793.13,Norway,Sweden
GB70WXYP75150188894052,incoming,39055.91,South Georgia and the South Sandwich Islands,Sweden
GB73EYVE21568891762582,outgoing,4584.54,Poland,Sweden
GB72USXQ35648887130595,incoming,11723.78,Peru,Sweden
GB37YTRR69770371469920,outgoing,25585.1,Saint Barthelemy,Sweden
GB20VHHL54075386846111,outgoing,6972.12,Spain,Sweden
GB75ZOVW06608445195619,incoming,37491.11,Malaysia,Sweden
GB80OIAY20039720900505,incoming,10287.75,Djibouti,Sweden
GB59NIYN81409646327214,outgoing,17590.02,Sierra Leone,Sweden
GB05XVYG29834801693203,incoming,11693.63,Germany,Sweden
GB09DVMP22893557485032,incoming,48005.82,Tokelau,Sweden
GB05KSMU90380706935770,incoming,9089.62,Singapore,Sweden
GB94ODMD71751972818520,incoming,8746.06,Barbados,Sweden
GB19RATC56707660649205,outgoing,3346.93,Finland,Sweden
GB12YOXD05664496567443,outgoing,29965.29,Albania,Sweden
GB91YOJG40059773112180,incoming,47023.47,Island,Sweden
GB68HIUN29001215629484,incoming,31687.92,Latvia,Sweden
GB06TVIR12989178617920,incoming,36151.94,Japan,Sweden
GB49SPJZ27897743520776,incoming,7843.71,Montserrat,Sweden
GB72INMM13625082749582,incoming,39052.56,Madagascar,Sweden
GB05WUEQ30410275802571,outgoing,22476.68,Bouvet Island (Bouvetoya),Sweden
GB27WXMA44619248575672,outgoing,20148.83,Germany,Sweden
GB97WGPG76463365860467,incoming,45390.61,Montenegro,Sweden
GB25GBKF64734142373915,outgoing,6548.9,Denmark,Sweden
GB82EHGU53874102329345,outgoing,45763.08,Norway,Sweden
GB18PIRY00765980332313,incoming,11572.5,New Caledonia,Sweden
GB79WZON68032222947449,outgoing,11207.35,Costa Rica,Sweden
GB96RDRF66086485105600,incoming,10529.24,Norway,Sweden
GB88IGJE97725851342603,outgoing,747.02,Latvia,Sweden
GB97BPLN11089503581928,outgoing,44844.01,Denmark,Sweden
GB27RAAN39749842657938,incoming,9093.46,Norway,Sweden
GB94TBCK60992642128529,outgoing,33889.45,Norway,Sweden
GB88DHUM41149343784497,outgoing,26980.62,Estonia,Sweden
GB85PRAH27605117123748,incoming,24139.94,Moldova,Sweden
GB83XCWL94696453847359,outgoing,29180.22,Turkmenistan,Sweden
GB45CZDJ72970343454791,incoming,46571.73,Uganda,Sweden
GB84QOKG01224976387315,outgoing,48761.22,Denmark,Sweden
GB04PVEY11468591573134,incoming,13400.79,Germany,Sweden
GB58WCDE66874289589635,outgoing,15626.99,Hungary,Sweden
GB06UYTH25820613695363,incoming,10695.14,Montenegro,Sweden
GB94GLYX56022539011855,outgoing,21505.74,Island,Sweden
GB27YFMU68798233297684,incoming,26984.61,Falkland Islands (Malvinas),Sweden
GB43VBLK35134298490105,outgoing,22399.82,Finland,Sweden
GB86YWGJ44184901407192,outgoing,13130.22,Germany,Sweden
GB29LMVT06211013091242,outgoing,46153.22,Liechtenstein,Sweden
GB29LGXG28152149098208,outgoing,88.03,Colombia,Sweden
GB56UBPH68840233442579,outgoing,32383.29,Spain,Sweden
GB37CKLH16430584130354,incoming,45694.24,Norway,Sweden
GB91EHYI80450888005976,incoming,7673.65,Comoros,Sweden
GB05ONFH64498293094504,incoming,21723.12,Cyprus,Sweden
GB31HPQF45908579889433,incoming,37220.68,Estonia,Sweden
GB12NHEN74649937452723,incoming,43960.94,Myanmar,Sweden
GB24YBAK28696421753041,incoming,49190.59,Canada,Sweden
GB13FXUJ33935978159161,incoming,44919.26,Eritrea,Sweden
GB73YTTU16718660664745,outgoing,38329.58,Saudi Arabia,Sweden
GB32YVRN63762197077614,outgoing,8773.35,Germany,Sweden
GB43EFKS70352208343052,outgoing,7398.04,Hungary,Sweden
GB67WIZM95841638043706,outgoing,4495.61,Senegal,Sweden
GB51BSJJ03410433404936,outgoing,14281.13,Lebanon,Sweden
GB55QHCB44930204191851,incoming,48318.46,Suriname,Sweden
GB71MGAE91983955230433,incoming,29868.1,Island,Sweden
GB43MEIH66171441446244,outgoing,34211.41,Denmark,Sweden
GB30LTXD54806307995934,outgoing,35715.02,Norway,Sweden
GB16LWLO26531351943659,outgoing,22838.42,Island,Sweden
GB42ALDU14694830588164,incoming,7741.61,Germany,Sweden
GB79HLOX77624051695649,incoming,13584.53,Saint Kitts and Nevis,Sweden
GB08KISN37829646267852,incoming,20346.37,Palau,Sweden
GB98PWKQ83640796066572,incoming,32137.55,Denmark,Sweden
GB37AGTO31468236604592,outgoing,4236.94,Estonia,Sweden
GB25MLWA17544373438313,outgoing,7693.81,Micronesia,Sweden
GB81LUJQ99862382234946,incoming,5566.37,Mozambique,Sweden
GB25BMVG54930580454874,incoming,25775.64,Jamaica,Sweden
GB89XSIN86468727001988,incoming,7288.77,Guinea,Sweden
GB61BJTZ91226838812304,incoming,2579.81,Gambia,Sweden
GB83DGUA16558940602889,incoming,28041.6,Germany,Sweden
GB51FPDA91793383772547,incoming,44482.84,Germany,Sweden
GB12JWPG34855863935497,outgoing,42097.84,Guam,Sweden
GB56XDIB87132484990160,incoming,35239.56,Falkland Islands (Malvinas),Sweden
GB59OLBT17339384061664,incoming,30591.01,Taiwan,Sweden
GB23HGYD77221589537444,outgoing,34674.97,Denmark,Sweden
GB26EPGH34952508989294,incoming,5464.61,Germany,Sweden
GB43PZJU96636678406019,outgoing,33614.09,Rwanda,Sweden
GB80LXCE06354987248823,incoming,8123.83,Mexico,Sweden
GB23YIDP90151566534192,outgoing,14901.79,Norway,Sweden
GB76MZXA73312513005551,incoming,21764.99,Slovenia,Sweden
GB26JLOT41429525707045,incoming,29224.42,Belarus,Sweden
GB11BELR14930093767553,incoming,16100.66,Azerbaijan,Sweden
GB22KYXR06266234260416,incoming,49782.56,Morocco,Sweden
GB13RZOM71761717113802,incoming,42728.09,Germany,Sweden
GB94RJUB48967184420500,incoming,22008.84,Japan,Sweden
GB86IQAN94582571324332,incoming,14047.73,Finland,Sweden
GB49UVWN22190902254547,outgoing,14232.88,Slovenia,Sweden
GB07GSNQ08103409954318,incoming,12035.81,Norway,Sweden
